duration,frequency,label
51.63484553016363,49.53538171130529,1
13.65637954956127,63.18670628969307,1
36.24134746010531,23.28518757345124,1
11.385547413661378,7.536573757834786,1
74.94029306913829,4.539459125017487,1
41.51796085616479,50.5702459555175,0
73.73634208797651,46.41849261577238,0
70.37568866121566,14.873882559213737,1
45.35068346715065,16.712181397026328,0
34.15100763908011,37.30058689289864,0
52.85851608322828,51.66580957087614,1
98.24561539919952,80.52840366232367,0
14.71736048242317,34.71859232507789,0
84.9989478843723,58.01242001807994,0
62.120948424489406,26.95087515601612,1
33.523058663970026,45.1110993409402,1
42.98468750013207,50.71258241702476,0
84.93890333351183,33.96544032327928,0
64.96385100372511,9.111125517949525,1
11.935218791949742,71.4002397356434,0
60.747137570281765,92.53292671013084,1
6.98572547272337,16.452267842429702,0
19.71254044298506,94.3182834636436,0
15.517580255189834,70.63354115970921,0
16.283289922889978,26.588674423789996,0
21.96760093990113,93.50880232175672,1
69.05142715689455,83.9901434628316,0
19.7883096919132,32.261547776121816,0
49.89628774292251,9.303313086353038,1
75.29636232998487,97.48653173165911,0
39.87418577136759,73.33288866892424,1
35.648989381696104,86.95683572059389,0
39.78937585613901,64.54751511456945,0
43.39368114456927,85.44608719209769,1
15.15646873829698,11.476041500540912,1
46.98130001754981,41.18301358107771,0
36.13344265199224,76.72350958856438,0
41.7551615877322,90.11278148476424,0
93.15855918836762,91.42975985406342,1
59.03432422586727,53.95886442933053,1
59.49836955128216,22.975225808334187,1
46.121062725198,86.21457362294753,0
44.44391550834264,97.44904938027572,1
94.31314796470744,28.44978852916402,0
11.117338315817635,59.17399522801124,1
25.19296263732296,18.38110417625608,1
61.63530644980801,17.04775065960008,0
87.26097527808827,61.178400697966936,1
17.870949604692264,54.80474441844407,0
58.59339489885883,90.81500561922869,1
71.55941622933287,47.28858004763972,1
70.63607568330978,77.79327499802297,0
49.7806595254938,23.78350835229649,1
96.8140284142376,14.090908422718108,0
59.77489995206789,93.72835922755472,1
94.29164356813622,42.87485794383594,1
60.56428546371602,96.4691065861395,1
20.387069611332265,96.90761576993448,0
2.7247711832569577,19.34238143487238,1
22.955114436805747,42.74547422209435,0
12.878314697551662,90.69210640945587,1
8.823655123027086,11.904306226077852,0
33.853392364054024,57.72492611409976,1
96.17100780260498,65.76762273272155,0
1.432140113346314,1.529290021309848,1
83.16454122452684,1.7174428823437116,1
37.34804092643091,79.00697289636732,0
74.41112813036284,90.44800982529324,0
99.08093015574272,20.28561917543377,1
7.65273928132456,95.33766774650474,1
98.1912929930418,1.3044802840170069,0
57.78870847994133,39.22735206560276,0
69.14453996303457,68.15715112887162,1
79.70614926614013,43.30320654564965,0
13.603025950523415,42.68013200129188,0
65.79938491719042,63.35601909869777,1
80.60795912233478,9.976838319582049,1
78.22095135185013,70.0072134572322,1
2.315543640466322,54.12564138886856,0
30.382261709996893,12.327165256923278,1
73.00914433142667,76.42964661289147,1
7.376319057760671,37.68019710011854,0
5.27483044471444,58.90265101390454,1
48.57669620008508,12.570557216828924,0
36.06880388163537,57.00326923272389,0
4.26858513328523,10.410908457501955,1
85.23029852692618,5.585939781678462,1
81.67331258604887,13.453740594741248,0
3.885332671593656,14.203427845060911,0
49.83522120708,53.10590531609327,1
12.563088704602954,36.29111261820609,0
38.93733215808323,0.7501328830827769,0
76.31895017728846,61.86716235391386,0
69.48184347340973,31.906579002819317,1
61.64577390456793,42.90566594769205,0
69.59599893418148,27.81551184575085,0
41.78375845776139,26.412444857187523,1
40.91045079775223,53.39420361493465,0
52.08568489441744,94.51143889527948,0
94.52183673099871,93.80089721073936,1
3.0652967800847364,49.69335426457807,1
62.80835603795519,16.129297849787093,1
25.459342374496195,42.67727896663707,1
30.462486897065645,86.09790751825581,1
33.03449549833268,29.72771230085003,0
2.9331576103228008,78.0335217927857,1
72.67054479512541,69.19199926292409,1
36.043882949255405,98.8226403050485,0
8.646405412023494,85.68220101046265,1
94.45715861137272,25.83999968817189,0
13.153170821215788,70.07631251015793,1
16.21474372576116,50.97064915656566,1
19.43500013085445,36.65068937565481,0
13.122736127862424,61.8209343615784,0
84.45354558212928,47.86181896514796,0
24.79922770276057,68.41111842965412,0
36.19732093848914,11.719749565390492,1
97.1192935066212,33.21369535287282,1
2.0850789504171963,75.64729819766838,0
34.73616189505287,58.06812987823263,1
89.38127967138139,67.13470152142924,1
76.01253775547445,10.134323729215955,1
2.4383506763504648,69.46907345351455,1
79.43188550943397,3.954950065473717,1
4.814914175596097,93.89944083351952,0
33.70915930824964,51.05211846886041,1
19.635591985376323,79.47021196632011,0
35.94219921213669,2.9251449884637792,0
65.2209225716366,56.37225213271417,1
38.08378334681729,35.3503976437819,1
83.80481258842066,53.253612924301294,1
29.985466564648316,47.93611397812592,1
87.61507885282401,79.71836847207538,0
56.78139379353817,92.3952247273724,1
53.97995740288738,1.3338472081950714,1
83.52312950696002,57.731062277361886,0
14.29515511376971,0.4800870250959321,1
88.35117571801015,12.103754304100278,0
78.64055297444254,95.60658892104826,1
93.60839990334024,4.5925318174406815,0
69.40991564495211,72.00386076584452,0
11.70347442787001,46.84778629643807,0
21.350297705215315,41.3824955657884,0
5.908554693336921,70.08473245019589,0
26.328540894886743,15.704298404040063,1
51.28406653358761,73.89384728536821,0
30.74882046998137,77.84837477421085,0
61.77437877903756,71.0022222138779,1
37.39743619507939,16.006321300745253,1
56.17614572683666,22.26242814119763,1
64.24468151490237,54.048775843791056,1
49.077142769839256,55.53353392089229,0
53.39371991406709,78.30610259966161,1
35.265343687704,37.99582203505766,0
43.323920365035086,14.766356192545391,1
83.5351353025346,82.02290152537272,1
8.583545913663182,86.88076849375925,1
3.840747553236312,8.79638877680784,0
0.5508546752591381,81.31188147982886,0
21.197378595000227,65.19873364240843,0
27.99684138724209,60.41459005235779,1
21.823306231720085,23.28066848574493,1
97.36883684322126,13.798604671512129,1
0.1611568864915091,66.16770908455703,1
83.2990720175504,5.94880165580074,0
72.23525162232255,42.92425233104182,1
76.2557120029971,40.76518921035696,1
79.24163864835408,58.01832585469676,0
48.83258873151258,86.19578933834863,1
28.981010696517828,22.857209793103905,1
74.69677677391975,50.01265856954553,1
39.01690695288509,55.87981737539647,0
8.385876296475224,24.614119248926603,0
99.00007677204282,60.33955801365756,1
7.875483801502403,14.228945635918866,1
47.22019469930103,9.82237348932169,1
53.18061328944099,90.8727008577261,0
22.171804750226777,22.26985786021092,1
21.99543810288741,89.8637733438578,0
19.67042380746876,3.414113003182151,1
21.882912512665907,69.59979696085928,1
9.46600832311547,50.68418095758979,0
42.53401346221486,34.81029004239197,0
10.842937901017946,1.67800883808239,1
45.57371759015479,24.67946343003461,0
14.0762840166487,95.50990735790278,0
37.58938877403535,66.64456784745262,0
88.90152899679714,62.21588184455745,1
55.34946214964898,56.276829660652325,0
94.43588719220736,67.21035136896812,1
54.00720285684217,28.03443867586141,1
81.78558707121933,23.391147732535632,0
55.310717769861206,74.88302324098942,1
2.1970521702700307,29.73787915760342,0
68.24518584903407,95.06534946422374,0
7.179139823123403,36.34253143904333,1
80.19461309975908,43.54037932090383,0
92.5436375575999,25.54941208624959,1
41.52767295260448,66.47527092944179,0
69.79855275706821,31.86768447258833,0
40.92588780588125,20.636615499392043,1
72.47742247859298,50.17899270908178,1
91.54148046096677,5.95882731508155,0
30.95172085595233,60.00611175149054,1
44.90349497586481,44.851198844967534,1
88.94304581338976,83.48906410017075,0
17.257125026594288,59.10323296019444,1
23.712271195697888,98.01796177310268,0
66.30792297452292,61.84701321185182,0
21.31739401665895,62.40813068584883,1
20.00592025756516,30.71453137143505,1
50.2949719997666,63.42491582855951,0
84.04238727498617,65.54964862999985,0
15.93670203467974,31.62884139961932,1
27.13838188944805,71.06599260698214,1
83.79148938313315,62.98751544572422,0
21.63189748359995,39.89910757775974,0
71.11904649381941,28.81976198731569,1
71.45990508786242,32.989433253377,0
3.0225057253837506,95.74219976090528,1
53.11293421556699,35.17564118712676,1
5.95771638054371,89.02411334697337,1
40.96206951659783,5.009131037432435,0
36.985762871621176,97.40864125119128,1
11.937817750210687,16.63363043177666,1
44.636862488183446,4.917769137008765,1
76.78458136702136,68.15040959078877,0
66.51758775618293,26.736745289999675,1
58.37498960098095,30.15168441953537,1
35.4263333159777,0.1274203674067942,0
89.25817509723825,33.38514075774168,0
70.35112236554444,48.65575607770004,1
8.614944148202108,49.65054367058812,1
61.46170831905686,35.8852499835201,0
29.615881318121527,24.794745897394765,1
42.60384664475628,92.34656877865682,1
78.7465149979484,14.179845538418622,0
38.2191479022899,19.6049845616993,0
5.907007041411616,33.49757372639519,0
56.71019618392136,58.35208007225033,0
26.831735019694737,12.03253882461568,0
38.544338282319416,60.64974384311594,0
22.494468328780197,78.21342761389722,1
36.571420793921895,60.63231446854217,1
84.02912561243488,13.848855943780814,1
97.49341404742616,33.2831269171198,1
55.82549390686405,53.77958909670285,0
96.4873229256911,6.384265941920509,0
73.7604157171389,0.8317993634792908,0
17.481964352567168,99.47276900554192,0
36.14288609263651,93.9668425901931,0
32.1975552906263,55.38124633156851,1
73.10223299484284,29.944349468242283,0
56.670637769214736,15.578194832266313,1
52.4833760913707,65.25228367849448,1
10.611645338330131,96.39520542639764,1
27.94914427105557,13.21769334651346,0
80.89097634986713,44.64040012190424,0
31.10305273037765,29.220598633789884,1
48.17492012935919,39.0198424531884,0
86.81190875229665,44.14399629916248,1
40.438875171744215,77.29001092014006,1
6.951269358748324,43.09914725530227,0
69.35261489890247,45.64327605182834,1
75.5172205892626,12.975921859699968,1
4.528159120785668,12.02689689034788,1
25.834056426893948,8.759412189653093,0
38.72722046200704,16.63344527569909,0
30.822468021769662,71.2509826806294,1
33.5424057877205,54.05892325432089,1
18.729564058880698,8.817369810641217,0
82.53480176202336,49.60266579335328,0
56.68188904794199,95.88057067636014,1
10.904017235498364,20.45795280403869,1
15.94095764518758,13.851991035060683,1
29.577934304395303,46.026271112390006,0
14.875254699015894,82.11159542199297,1
39.46354532892629,98.20815074918605,1
17.351964310490718,4.68087582896799,0
13.149644765573798,29.46913136491448,1
77.19077475494443,93.73464472339109,0
23.215238747901846,95.10135473923016,0
20.236667214104965,95.29242362626935,0
24.712747223998345,93.42350069372934,1
71.90469107374088,29.29221177859533,1
77.35946189671384,71.62758042948677,1
36.4043892954968,70.50438898689994,1
97.04522951180324,74.95740181752272,1
47.98557557148856,11.236959298484672,0
95.92438811942604,50.6866863473096,1
64.09363413591917,46.50615101263287,1
16.48412447972514,33.32184566741761,0
30.312362068452504,14.133394142010449,0
69.12095410486926,70.57042579340983,1
93.10382648672363,94.79408927978542,0
42.41570683791521,20.51115237067098,1
19.34410730146726,67.47718507974982,1
12.090406934832863,34.31671200472153,1
95.91044102316576,13.588922950828051,0
18.86545386468439,3.0305840574849308,0
2.6657464893384275,89.68992767553938,0
77.96136414875171,79.28481662218105,0
55.01152097212291,89.20920882161563,0
66.21290181504403,96.73368090919844,1
42.25207052155733,40.19760140164538,1
94.6511714631144,26.59348623691795,0
19.79898010417832,74.03724184071817,0
6.935110118581688,10.194590756680288,1
92.15411314869048,62.375043052941,0
0.6025767596984588,86.66151065637601,0
63.98086459425743,53.55383386681274,1
38.69662317432688,7.474682079625328,1
48.31012225438157,37.169127214804064,0
64.90519724455443,27.06278135294181,0
98.97650169682476,54.54952056887482,1
99.7349274559318,81.19148356033034,0
38.21549598902367,89.4123972687688,0
0.1014108448175399,85.67274260204434,1
60.36242962071492,66.80683246806079,0
48.05141050737084,34.58106071094294,0
54.918831383733725,44.08989767020849,0
14.60810754474442,4.204193578452853,0
62.28917294273426,81.55109714681213,0
58.6156244706856,86.31144676727368,0
39.76926201103943,79.98285509186948,1
1.407168710395157,77.97633977501465,0
69.09824762669321,15.553217971450351,0
84.02839200336622,87.12065159121738,1
41.92580507176707,30.151631115919752,0
31.585403186627996,14.755900294336689,1
90.13768959224048,2.8992039236457767,1
66.1508684449059,74.62016764750695,0
88.62792340234142,13.009120100738036,0
69.37788359510755,57.19477192904672,0
99.90355994943528,91.02348993021536,1
57.99921339778694,53.90218557827781,0
52.40941715589794,23.129197018892377,0
78.10419200938065,8.55122051483741,1
27.98453739522344,57.45918106176661,0
90.54721035888952,24.25742069394857,0
52.98130832708674,20.46665916122893,0
87.63067852923099,8.646994656160345,1
55.09024922405488,47.21821912353556,0
91.4127675365509,89.60711486249544,1
76.86497388433963,38.68711553705983,1
13.021634959905782,71.31554084276254,0
85.23160162814443,46.60271582626248,0
23.8207625755532,42.95159765350722,1
35.69604130496865,56.74633256391212,0
94.17086381503395,17.752228780473956,0
9.950687868951857,56.2913510280618,1
89.17644896479537,77.61728548238004,1
90.13738170726845,8.727493466977299,0
18.238897073130143,98.82786940902685,0
19.01870471542564,57.67898686862132,1
37.55166554614004,10.148720324700244,1
87.78908778340498,5.823726789661543,1
93.38098500658845,49.90200770320467,1
24.46969220431748,68.89908194507176,0
79.9004737891218,88.9167472128512,1
55.32705667315735,44.09480322914231,1
74.9603035889672,82.19066630082621,0
68.9885527581576,37.921906016094056,0
55.65640794413973,54.39695891227658,1
69.85053654455537,13.167253525640731,0
40.72983968480328,59.027691285242746,0
43.81941449150881,31.8479761655731,1
79.75274911914198,69.95821939120584,1
42.01474421616508,68.51649070014496,0
33.37165249476682,34.0564978143469,1
11.319427293892758,31.04218514390508,0
29.56887650328256,63.5942762485214,1
57.48204158925924,58.08250575311153,1
12.157563619183865,95.15450649707816,1
20.737829132627784,11.147294996674695,0
64.03235575740482,0.216903800965218,1
1.2634241906416932,35.46779294060624,0
96.02225563925111,18.36867070269525,1
1.7298667209013852,7.745222297180787,0
7.282077247481289,41.06265017586216,1
12.000339261213956,89.51030014664654,1
76.60603994098516,15.53232945961871,1
23.147132404467254,30.0910754148477,1
60.31823852148409,18.82900076022519,0
15.617137000500158,1.721782925432025,1
38.85565975979528,25.18247974680605,0
29.630580654986417,71.4443765383504,0
42.62724575603119,59.35683216398944,0
47.97798953283049,12.126885323593015,1
44.77349341393149,47.36028469712659,0
70.95302352186484,76.71472177520626,1
91.91207022814488,49.99548866545494,1
8.638412713549437,96.3638217562092,1
61.98170596937774,6.084484760804687,0
77.25222677930526,92.30220308385022,1
81.89769664206342,99.10735548777744,1
95.00720599164056,25.267129211073332,1
38.01765953695148,95.66947657596909,0
71.98697629211293,90.17298073191664,0
78.54849844579905,53.1994732321446,1
4.614493372341332,63.14321684958303,0
24.840114576221552,21.883666328574947,1
59.13727994874194,67.58772186245238,0
30.584806013271447,44.315672610763656,1
5.888546646772097,58.30227541435329,1
70.89503673446512,32.702659760905604,0
3.818080421005932,38.64989556429791,0
69.39610795981572,44.83090909733802,1
6.344726150554736,52.47515586875233,0
39.511482101761096,87.88399565460743,0
42.68930502475504,56.07426831652348,0
23.8064044365334,49.40646193714365,1
82.04662088840111,22.920177543398463,1
15.336407013744092,63.53442773343766,0
20.433548376605916,20.61067418003909,1
44.11415472997463,86.89482295678397,1
17.750423781958403,34.600647247200335,1
50.93108865509145,29.84700990008663,1
64.22290738849132,20.014424166089,1
13.205808935806973,81.47928274922631,1
11.730719110560772,42.34523754896241,1
19.02965924342036,18.020511603939337,1
27.712776377153855,51.50916078530289,0
96.7693785172825,76.67090346651062,1
36.6462496909062,96.13493933117296,0
94.16970798880142,81.91762485521762,0
80.44577895880923,30.549693197261064,1
85.55022686855037,8.413403062911605,0
11.20754220953516,72.35161980923003,0
71.98644950530424,85.01466129187483,1
84.84782795253726,10.332220581066242,1
53.65282317736998,71.0187534647883,0
30.63188769643116,68.96765748392191,1
82.07390063336865,18.07170361364036,0
92.25113931737366,24.664121621404945,1
35.58921031003931,55.446242602254806,1
44.93990905521179,96.77234923695008,0
66.45458644701743,17.882510118830254,0
44.50476524971092,4.963298951736739,0
21.76347795301108,31.836158143629657,0
25.797894832457736,6.337183835282644,0
84.98307960595834,5.249733434692228,1
23.44326685048359,46.90111613131835,0
26.07597277716848,98.470413584042,0
79.43128067559209,6.36666815801904,1
76.49287587877221,18.09535412837232,0
52.87401128418172,68.58536913444183,0
0.5981486046706674,32.92861745866188,0
55.83953178580877,67.95546535915578,0
54.51551877543227,6.415092410368473,0
81.65608449731768,48.00233419348342,0
59.66393011165778,6.711495980200278,1
24.49915135446423,52.53424836224663,0
1.3578362105022834,81.82137967948172,0
87.14583456777595,29.09856877423985,1
72.27308577698435,76.42330858302631,0
48.26447275216135,41.73900610378458,1
26.505843117925853,46.38154258025597,0
84.57465363634952,49.672287248527816,1
85.03420387281298,44.91961259778656,1
10.739156444710796,32.13743357953926,1
62.58173978547814,92.63090228890503,1
47.026206681369096,83.37356833345234,1
94.35343265896446,19.85169137235313,1
3.5270407547836724,70.85944178146998,1
1.700632342661168,70.91989275844757,1
69.76101978992155,80.1966662773199,0
39.30078564154547,57.05845680275806,0
32.81249937639921,6.162839142024879,1
12.564552024765716,41.9228336502295,1
48.654344535363,80.69688546251227,1
27.09934315778369,57.35558142439396,1
24.362429159717912,90.22116685167848,0
84.01626416568756,5.878766539113234,1
72.49496139287803,70.16733050379747,0
21.16273661374767,66.91975497341062,1
59.18979417932824,55.49185406380649,0
64.8656981595397,22.694563625168428,1
23.2095382761321,19.724793677709705,0
32.00339199013925,13.012098514837012,1
88.03245778272635,66.78671474881715,1
31.861650471088357,66.4695175125346,1
65.13283871327832,85.76020428288527,0
59.05562185669052,57.213108123533296,1
69.62968400842475,5.524011025141196,1
44.75308864131697,1.4243309849141683,1
92.52755923218304,68.41769507060533,1
62.83178185652199,40.79570147389319,1
69.99995328817286,41.52586068207293,0
5.699698185290847,83.3180470214708,1
21.92254304128648,53.81970436374262,0
68.77186763494379,17.024740579161225,0
6.208710176626974,95.96072642626817,0
43.33284725000654,50.05711067009959,1
98.44054419603496,30.78391200066745,1
88.87645281008473,75.13968893364577,1
11.672544087330484,52.6703127803283,0
42.95526330451206,91.85200158684684,0
69.65065521081263,4.372989098714319,0
36.896585033015306,59.91679698865149,1
81.26494146868006,18.55344488769467,0
26.47364858383259,54.33703039664791,0
36.13902284204877,18.262420202806084,1
71.02686863515417,74.29316497291187,0
71.28977788858182,6.714430641820979,0
2.666554072952798,24.240752056284972,0
71.88383243531561,32.99595697939467,0
73.32808735920842,78.3375012714097,0
80.6672558308495,22.068160027628856,1
51.554192348958,82.1430908332427,0
91.362021737697,30.11083058899343,1
67.70045513634454,55.29603987185931,0
66.03369131049206,59.05637217653322,0
36.475344534935935,20.72041115794443,1
40.118061362676805,4.962892895476623,1
44.30333020721906,21.998493517781124,1
63.01333773852728,35.65921723300502,0
58.22952329091461,51.07660649127009,0
46.66320631910721,14.482994007935211,0
29.624693624516095,61.28607511802687,0
53.93110979112128,92.19490444469083,0
14.748263457537403,94.05131826621832,0
2.3369721465716364,30.048526507697986,0
54.73512052003073,88.3456144365457,0
41.29650048823622,40.438718001093285,0
27.95941162482696,95.70399045753564,1
82.95369003902823,98.06553786259008,0
14.86385206416484,68.40969345275194,1
96.8511148027198,96.77503126648018,0
55.48941238358138,83.97641523409166,1
83.35463897718573,79.6848290378379,0
78.62784896210545,74.25611684801179,1
39.22995351731253,3.138892945099569,0
1.7098490009025524,59.55726607380182,0
68.03046527910746,89.89842585644705,0
76.60652299233314,30.67752643372948,0
94.01069685514554,69.19365200964332,0
70.38461756061771,92.39796799979057,1
8.505925637098066,45.72713262596824,1
86.64069155404223,44.91703132777258,0
49.354532484625935,89.07920360926943,1
93.08353110350846,53.80603234769122,0
5.591419798285225,48.546717376750514,1
81.2078193041777,39.82229818446229,0
36.05424483304343,54.1158439476185,0
37.01469493531187,78.42908400513822,1
19.85637245210877,77.99864206359356,1
21.643533936356885,12.794747702624065,1
88.79147114958161,96.64790312642462,0
86.70897712849694,64.08565215438506,1
27.105259415765893,73.66168982038167,0
33.0650866625572,56.08227814598635,0
47.05793254904636,83.1476764243743,0
21.39081714661417,31.63938385550248,1
23.630573442977376,23.61912243769211,0
48.43631855789431,92.83563144539583,0
54.23374418956507,14.905850873912865,0
86.85121591435103,51.24667755253049,1
83.01170503741828,89.83047834495883,0
31.419170721617395,0.7346882849737502,1
24.88739796143564,7.070951651747959,1
67.51805077307331,27.97541181133223,0
63.5450086822464,27.987403226831088,0
67.96947794242264,52.54182102184672,1
41.711523975483445,0.7767269967392965,0
